prediction_path,prediction_sha,experiment_slug,wave_group,branch,tier,backbone,receptor_from_path_substring,receptor_resolved,disambig_conflict,receptor_unresolved_in_original,expected_control_json,new_seed,request_id,seed_index,state_claim,species,partner_type,partner_identity,partner_perturbation,receptor_class,input_path,input_sha,pre_check_status,pre_check_details_json,seed_used,ligand_type,ligand_sequence,ligand_smiles,samples_per_seed,ligand_role,ligand_bound_pdb,ligand_ccd,ligand_smiles_source
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/boltz/seed_1060594406/model_0.cif,,tier_d1_adrb2_apo_boltz_seed1,tier_d1_2026_09_06,propose,tier_d1,boltz,ADRB2,ADRB2,false,false,,1060594406,tier_d1_adrb2_apo_boltz_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_adrb2_apo_boltz_seed1.yaml,bc630d7b2c112b770830f3607eeb542925b41f32bce4b9c8ef21cc26bd580fb5,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/boltz/seed_1800878580/model_0.cif,,tier_d1_adrb2_apo_boltz_seed2,tier_d1_2026_09_06,propose,tier_d1,boltz,ADRB2,ADRB2,false,false,,1800878580,tier_d1_adrb2_apo_boltz_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_adrb2_apo_boltz_seed2.yaml,bc630d7b2c112b770830f3607eeb542925b41f32bce4b9c8ef21cc26bd580fb5,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/boltz/seed_1330640762/model_0.cif,,tier_d1_adrb2_apo_boltz_seed3,tier_d1_2026_09_06,propose,tier_d1,boltz,ADRB2,ADRB2,false,false,,1330640762,tier_d1_adrb2_apo_boltz_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_adrb2_apo_boltz_seed3.yaml,bc630d7b2c112b770830f3607eeb542925b41f32bce4b9c8ef21cc26bd580fb5,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/boltz/seed_1015473677/model_0.cif,,tier_d1_adrb2_apo_boltz_seed4,tier_d1_2026_09_06,propose,tier_d1,boltz,ADRB2,ADRB2,false,false,,1015473677,tier_d1_adrb2_apo_boltz_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_adrb2_apo_boltz_seed4.yaml,bc630d7b2c112b770830f3607eeb542925b41f32bce4b9c8ef21cc26bd580fb5,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/chai/seed_1965127769/model_0.cif,,tier_d1_adrb2_apo_chai_seed0,tier_d1_2026_09_06,propose,tier_d1,chai,ADRB2,ADRB2,false,false,,1965127769,tier_d1_adrb2_apo_chai_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_adrb2_apo_chai_seed0.fasta,c091e17e90cd63b28186fc81e7e26bd7952918d841e43adbb41a66b576653ce1,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/chai/seed_1060594406/model_0.cif,,tier_d1_adrb2_apo_chai_seed1,tier_d1_2026_09_06,propose,tier_d1,chai,ADRB2,ADRB2,false,false,,1060594406,tier_d1_adrb2_apo_chai_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_adrb2_apo_chai_seed1.fasta,c091e17e90cd63b28186fc81e7e26bd7952918d841e43adbb41a66b576653ce1,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/chai/seed_1800878580/model_0.cif,,tier_d1_adrb2_apo_chai_seed2,tier_d1_2026_09_06,propose,tier_d1,chai,ADRB2,ADRB2,false,false,,1800878580,tier_d1_adrb2_apo_chai_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_adrb2_apo_chai_seed2.fasta,c091e17e90cd63b28186fc81e7e26bd7952918d841e43adbb41a66b576653ce1,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/chai/seed_1330640762/model_0.cif,,tier_d1_adrb2_apo_chai_seed3,tier_d1_2026_09_06,propose,tier_d1,chai,ADRB2,ADRB2,false,false,,1330640762,tier_d1_adrb2_apo_chai_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_adrb2_apo_chai_seed3.fasta,c091e17e90cd63b28186fc81e7e26bd7952918d841e43adbb41a66b576653ce1,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/chai/seed_1015473677/model_0.cif,,tier_d1_adrb2_apo_chai_seed4,tier_d1_2026_09_06,propose,tier_d1,chai,ADRB2,ADRB2,false,false,,1015473677,tier_d1_adrb2_apo_chai_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_adrb2_apo_chai_seed4.fasta,c091e17e90cd63b28186fc81e7e26bd7952918d841e43adbb41a66b576653ce1,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/of3/seed_1965127769/model_0.cif,,tier_d1_adrb2_apo_of3_seed0,tier_d1_2026_09_06,propose,tier_d1,of3,ADRB2,ADRB2,false,false,,1965127769,tier_d1_adrb2_apo_of3_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_adrb2_apo_of3_seed0.json,30d8d4451866a201d056fca96c20bc88482e1d9c4f1ab5455ccd430616200125,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/of3/seed_1060594406/model_0.cif,,tier_d1_adrb2_apo_of3_seed1,tier_d1_2026_09_06,propose,tier_d1,of3,ADRB2,ADRB2,false,false,,1060594406,tier_d1_adrb2_apo_of3_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_adrb2_apo_of3_seed1.json,3d2c4485aa4347503158097efb05d21f7ca0885bc796b79019d7b7041156e381,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/of3/seed_1800878580/model_0.cif,,tier_d1_adrb2_apo_of3_seed2,tier_d1_2026_09_06,propose,tier_d1,of3,ADRB2,ADRB2,false,false,,1800878580,tier_d1_adrb2_apo_of3_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_adrb2_apo_of3_seed2.json,bc95e5c84bc3c5c540cd040522929f55246302ab24daa8c2ec480e2be433daa7,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/of3/seed_1330640762/model_0.cif,,tier_d1_adrb2_apo_of3_seed3,tier_d1_2026_09_06,propose,tier_d1,of3,ADRB2,ADRB2,false,false,,1330640762,tier_d1_adrb2_apo_of3_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_adrb2_apo_of3_seed3.json,586f4857d509f11d088e558981ece614cf3646d3e2db37525d5e8abe177c559a,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/of3/seed_1015473677/model_0.cif,,tier_d1_adrb2_apo_of3_seed4,tier_d1_2026_09_06,propose,tier_d1,of3,ADRB2,ADRB2,false,false,,1015473677,tier_d1_adrb2_apo_of3_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_adrb2_apo_of3_seed4.json,36c641e190ace7afe2cea22b1e78c26824e0169cf70d5f3ab4b48da883f88fa0,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/protenix/seed_1965127769/model_0.cif,,tier_d1_adrb2_apo_protenix_seed0,tier_d1_2026_09_06,propose,tier_d1,protenix,ADRB2,ADRB2,false,false,,1965127769,tier_d1_adrb2_apo_protenix_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_adrb2_apo_protenix_seed0.json,9add60fe60452ae52217f780f39d8641f4e12ba95085ff7d0083278ff8c5a431,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/protenix/seed_1060594406/model_0.cif,,tier_d1_adrb2_apo_protenix_seed1,tier_d1_2026_09_06,propose,tier_d1,protenix,ADRB2,ADRB2,false,false,,1060594406,tier_d1_adrb2_apo_protenix_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_adrb2_apo_protenix_seed1.json,bb1a2801637a24e76925888a145d5749a8acdca5d3d6d7e4ce76031f07840230,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/protenix/seed_1800878580/model_0.cif,,tier_d1_adrb2_apo_protenix_seed2,tier_d1_2026_09_06,propose,tier_d1,protenix,ADRB2,ADRB2,false,false,,1800878580,tier_d1_adrb2_apo_protenix_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_adrb2_apo_protenix_seed2.json,80f41f3209ff109b5fd374792dd2f85cfb8cd8cb227a340223f7dfd7fd8ee295,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/protenix/seed_1330640762/model_0.cif,,tier_d1_adrb2_apo_protenix_seed3,tier_d1_2026_09_06,propose,tier_d1,protenix,ADRB2,ADRB2,false,false,,1330640762,tier_d1_adrb2_apo_protenix_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_adrb2_apo_protenix_seed3.json,4304c86f6479269576095bf07ec1c03ec3d795a10aa2a4a621a664b8acf5ade9,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/adrb2/apo_no_ligand/apo/protenix/seed_1015473677/model_0.cif,,tier_d1_adrb2_apo_protenix_seed4,tier_d1_2026_09_06,propose,tier_d1,protenix,ADRB2,ADRB2,false,false,,1015473677,tier_d1_adrb2_apo_protenix_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_adrb2_apo_protenix_seed4.json,015261163fe5f2951192460a4fe7548ffd03f98f78b0b97444b4416ff2557ab8,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/boltz/seed_1965127769/model_0.cif,,tier_d1_lpar1_apo_boltz_seed0,tier_d1_2026_09_06,propose,tier_d1,boltz,LPAR1,LPAR1,false,false,,1965127769,tier_d1_lpar1_apo_boltz_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_lpar1_apo_boltz_seed0.yaml,07aaf7bb3ddad8d9311e918eeb538659b4ab71b34459c2ce61e08cc99dda9a7f,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/boltz/seed_1060594406/model_0.cif,,tier_d1_lpar1_apo_boltz_seed1,tier_d1_2026_09_06,propose,tier_d1,boltz,LPAR1,LPAR1,false,false,,1060594406,tier_d1_lpar1_apo_boltz_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_lpar1_apo_boltz_seed1.yaml,07aaf7bb3ddad8d9311e918eeb538659b4ab71b34459c2ce61e08cc99dda9a7f,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/boltz/seed_1800878580/model_0.cif,,tier_d1_lpar1_apo_boltz_seed2,tier_d1_2026_09_06,propose,tier_d1,boltz,LPAR1,LPAR1,false,false,,1800878580,tier_d1_lpar1_apo_boltz_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_lpar1_apo_boltz_seed2.yaml,07aaf7bb3ddad8d9311e918eeb538659b4ab71b34459c2ce61e08cc99dda9a7f,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/boltz/seed_1330640762/model_0.cif,,tier_d1_lpar1_apo_boltz_seed3,tier_d1_2026_09_06,propose,tier_d1,boltz,LPAR1,LPAR1,false,false,,1330640762,tier_d1_lpar1_apo_boltz_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_lpar1_apo_boltz_seed3.yaml,07aaf7bb3ddad8d9311e918eeb538659b4ab71b34459c2ce61e08cc99dda9a7f,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/boltz/seed_1015473677/model_0.cif,,tier_d1_lpar1_apo_boltz_seed4,tier_d1_2026_09_06,propose,tier_d1,boltz,LPAR1,LPAR1,false,false,,1015473677,tier_d1_lpar1_apo_boltz_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_lpar1_apo_boltz_seed4.yaml,07aaf7bb3ddad8d9311e918eeb538659b4ab71b34459c2ce61e08cc99dda9a7f,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/chai/seed_1965127769/model_0.cif,,tier_d1_lpar1_apo_chai_seed0,tier_d1_2026_09_06,propose,tier_d1,chai,LPAR1,LPAR1,false,false,,1965127769,tier_d1_lpar1_apo_chai_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_lpar1_apo_chai_seed0.fasta,5e228e367944ec30bcb42c34e020d62b276718912cc93133e097edc7e8cee475,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/chai/seed_1060594406/model_0.cif,,tier_d1_lpar1_apo_chai_seed1,tier_d1_2026_09_06,propose,tier_d1,chai,LPAR1,LPAR1,false,false,,1060594406,tier_d1_lpar1_apo_chai_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_lpar1_apo_chai_seed1.fasta,5e228e367944ec30bcb42c34e020d62b276718912cc93133e097edc7e8cee475,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/chai/seed_1800878580/model_0.cif,,tier_d1_lpar1_apo_chai_seed2,tier_d1_2026_09_06,propose,tier_d1,chai,LPAR1,LPAR1,false,false,,1800878580,tier_d1_lpar1_apo_chai_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_lpar1_apo_chai_seed2.fasta,5e228e367944ec30bcb42c34e020d62b276718912cc93133e097edc7e8cee475,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/chai/seed_1330640762/model_0.cif,,tier_d1_lpar1_apo_chai_seed3,tier_d1_2026_09_06,propose,tier_d1,chai,LPAR1,LPAR1,false,false,,1330640762,tier_d1_lpar1_apo_chai_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_lpar1_apo_chai_seed3.fasta,5e228e367944ec30bcb42c34e020d62b276718912cc93133e097edc7e8cee475,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/chai/seed_1015473677/model_0.cif,,tier_d1_lpar1_apo_chai_seed4,tier_d1_2026_09_06,propose,tier_d1,chai,LPAR1,LPAR1,false,false,,1015473677,tier_d1_lpar1_apo_chai_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_lpar1_apo_chai_seed4.fasta,5e228e367944ec30bcb42c34e020d62b276718912cc93133e097edc7e8cee475,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/of3/seed_1965127769/model_0.cif,,tier_d1_lpar1_apo_of3_seed0,tier_d1_2026_09_06,propose,tier_d1,of3,LPAR1,LPAR1,false,false,,1965127769,tier_d1_lpar1_apo_of3_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_lpar1_apo_of3_seed0.json,a1a12cd3bf1dd3481baafb0deb07e9b70662b62fc912ade1dfcfa83778942732,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/of3/seed_1060594406/model_0.cif,,tier_d1_lpar1_apo_of3_seed1,tier_d1_2026_09_06,propose,tier_d1,of3,LPAR1,LPAR1,false,false,,1060594406,tier_d1_lpar1_apo_of3_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_lpar1_apo_of3_seed1.json,3bb2d4de88c07ddb3423fb1a0ae1f24a67c4f9b124fdcebc69b0b694764ba09b,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/of3/seed_1800878580/model_0.cif,,tier_d1_lpar1_apo_of3_seed2,tier_d1_2026_09_06,propose,tier_d1,of3,LPAR1,LPAR1,false,false,,1800878580,tier_d1_lpar1_apo_of3_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_lpar1_apo_of3_seed2.json,1038e32c03ada4385535ab5ea476833deb758f7de9829747dc3205715de69505,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/of3/seed_1330640762/model_0.cif,,tier_d1_lpar1_apo_of3_seed3,tier_d1_2026_09_06,propose,tier_d1,of3,LPAR1,LPAR1,false,false,,1330640762,tier_d1_lpar1_apo_of3_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_lpar1_apo_of3_seed3.json,4b9ab94f69c4a38a3ff4da27056d3313b907da36e19a040b08ad623d94151b6f,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/of3/seed_1015473677/model_0.cif,,tier_d1_lpar1_apo_of3_seed4,tier_d1_2026_09_06,propose,tier_d1,of3,LPAR1,LPAR1,false,false,,1015473677,tier_d1_lpar1_apo_of3_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_lpar1_apo_of3_seed4.json,76dfa433ab3469bf07ad9cbe238704453783cd17c7f53d3690f2c9a9100f9164,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/protenix/seed_1965127769/model_0.cif,,tier_d1_lpar1_apo_protenix_seed0,tier_d1_2026_09_06,propose,tier_d1,protenix,LPAR1,LPAR1,false,false,,1965127769,tier_d1_lpar1_apo_protenix_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_lpar1_apo_protenix_seed0.json,84a7e5d8542f93bd076c692aea590d0b04119b2cae097b7f5b3772c7401e36a9,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/protenix/seed_1060594406/model_0.cif,,tier_d1_lpar1_apo_protenix_seed1,tier_d1_2026_09_06,propose,tier_d1,protenix,LPAR1,LPAR1,false,false,,1060594406,tier_d1_lpar1_apo_protenix_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_lpar1_apo_protenix_seed1.json,2de609d562c260bbf344a74d4479ec07b44272902ca6219abe67d179154af31e,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/protenix/seed_1800878580/model_0.cif,,tier_d1_lpar1_apo_protenix_seed2,tier_d1_2026_09_06,propose,tier_d1,protenix,LPAR1,LPAR1,false,false,,1800878580,tier_d1_lpar1_apo_protenix_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_lpar1_apo_protenix_seed2.json,fbf87b13b6426219af255fccbb7f5ac693c747d876b4c2a431128bb69370dda3,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/protenix/seed_1330640762/model_0.cif,,tier_d1_lpar1_apo_protenix_seed3,tier_d1_2026_09_06,propose,tier_d1,protenix,LPAR1,LPAR1,false,false,,1330640762,tier_d1_lpar1_apo_protenix_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_lpar1_apo_protenix_seed3.json,388b5bb84451ba4511b21ab65700acd103afaabb2aae8fcec9580b9f5145e2d7,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/lpar1/apo_no_ligand/apo/protenix/seed_1015473677/model_0.cif,,tier_d1_lpar1_apo_protenix_seed4,tier_d1_2026_09_06,propose,tier_d1,protenix,LPAR1,LPAR1,false,false,,1015473677,tier_d1_lpar1_apo_protenix_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_lpar1_apo_protenix_seed4.json,3a9364d60969a143d3dd12da4290130113f389f44ea334b15b7f44a47ee0406d,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/boltz/seed_1965127769/model_0.cif,,tier_d1_cxcr4_apo_boltz_seed0,tier_d1_2026_09_06,propose,tier_d1,boltz,CXCR4,CXCR4,false,false,,1965127769,tier_d1_cxcr4_apo_boltz_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_cxcr4_apo_boltz_seed0.yaml,d53e944e56be37fe9d8404e4c04ebc27499b948ef6e1ca6a335ac45e96371726,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/boltz/seed_1060594406/model_0.cif,,tier_d1_cxcr4_apo_boltz_seed1,tier_d1_2026_09_06,propose,tier_d1,boltz,CXCR4,CXCR4,false,false,,1060594406,tier_d1_cxcr4_apo_boltz_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_cxcr4_apo_boltz_seed1.yaml,d53e944e56be37fe9d8404e4c04ebc27499b948ef6e1ca6a335ac45e96371726,pass,,1060594406,,,,100,,,,
