item,experiment,arm,receptor_set,pool_group,enumeration,receptor_slug,receptor_uniprot,receptor_organism,receptor_cluster,panel_tier,ligand_tier,chain_a_source,chain_a_sha256,partner_level,chain_b_construct,chain_b_family_rule,chain_b_len,chain_b_sha256,cognate_evidence_class,supplied_partner_family,supplied_partner_subtype,ligand,ligand_role_actual,ligand_name,ligand_ccd,ligand_inchikey,ligand_is_chain,ligand_identity_source,ligand_identity_status,ligand_must_key_by,ligand_flag,n_shared_draws,n_chains,n_nonpolymer_entities,partner_msa,receptor_msa,backbones,n_pooled,n_percell,predictions_pooled,predictions_percell,blocked_predictions_pooled,blocked_predictions_percell,dispatch_status,pi_choice,note
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPRD,P41143,Homo sapiens (Human),001_002_022,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-372,b75060695513d21ac502da540921882c3e99fd716a491e99f6757d7b78b3c62b,cognate,R3_ct21,"Gi1 (Gi/o, CONVENTION_FALLBACK)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,CONVENTION_FALLBACK,Gi/o,Gi1,antagonist,neutral_antagonist,"(4R,4aS,7aR,12bS)-3-(cyclopropylmethyl)-2,3,4,4a,7a,13-hexahydro-1H-4,12-methano-indolo[5',4':4,5]benzofuro[3,2-e]isoquinoline-4a,9-diol [naltrindole]",EJ4,WIYUZYBFCWCCQJ-IFKAHUTRSA-N,0,INHERITED:ligand_set_tier3.csv (4N6H),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,apo,R0_apo,-,0,-,n/a,Gi/o,Gt1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,1,0,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,apo,R0_apo,-,0,-,n/a,Gi/o,Gt1,full_agonist,full_agonist,Retinal (all-trans),RET,NCYCYZXNIZJOKI-OVSJKPMPSA-N,0,REDO:ligand_set_redo.tsv (5DYS),RESOLVED_REDO,inchikey,,1,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,apo,R0_apo,-,0,-,n/a,Gi/o,Gt1,antagonist,inverse_agonist,Retinal (11-cis),RET,NCYCYZXNIZJOKI-IOUUIBBYSA-N,0,REDO:ligand_set_redo.tsv (7ZBC),RESOLVED_REDO,inchikey,ccd_resolves_to_other_isomer,1,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,cognate,R3_ct21,"Gt1 (Gi/o, PEPTIDE_ENTITY)",21,309f3b882916ffb0db9af5bde9552d19a2c7954440ffe0f7901551ff8bb33f94,PEPTIDE_ENTITY,Gi/o,Gt1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,2,0,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,cognate,R3_ct21,"Gt1 (Gi/o, PEPTIDE_ENTITY)",21,309f3b882916ffb0db9af5bde9552d19a2c7954440ffe0f7901551ff8bb33f94,PEPTIDE_ENTITY,Gi/o,Gt1,full_agonist,full_agonist,Retinal (all-trans),RET,NCYCYZXNIZJOKI-OVSJKPMPSA-N,0,REDO:ligand_set_redo.tsv (5DYS),RESOLVED_REDO,inchikey,,1,2,1,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,cognate,R3_ct21,"Gt1 (Gi/o, PEPTIDE_ENTITY)",21,309f3b882916ffb0db9af5bde9552d19a2c7954440ffe0f7901551ff8bb33f94,PEPTIDE_ENTITY,Gi/o,Gt1,antagonist,inverse_agonist,Retinal (11-cis),RET,NCYCYZXNIZJOKI-IOUUIBBYSA-N,0,REDO:ligand_set_redo.tsv (7ZBC),RESOLVED_REDO,inchikey,ccd_resolves_to_other_isomer,1,2,1,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,1,0,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,full_agonist,full_agonist,siponimod,J8C,KIHYPELVXPAIDH-HNSNBQBZSA-N,0,REDO:ligand_set_redo.tsv (7TD4),RESOLVED_REDO,ccd,,1,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,antagonist,neutral_antagonist,W146,ML5,FWJRVGZWNDOOFH-OAHLLOKOSA-N,0,REDO:ligand_set_redo.tsv (3V2Y),RESOLVED_REDO,ccd,,1,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,2,0,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,full_agonist,full_agonist,siponimod,J8C,KIHYPELVXPAIDH-HNSNBQBZSA-N,0,REDO:ligand_set_redo.tsv (7TD4),RESOLVED_REDO,ccd,,1,2,1,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
G6a/G6b,E2.2,ligand_x_partner,LIG_T1,T1_HEADLINE,per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,antagonist,neutral_antagonist,W146,ML5,FWJRVGZWNDOOFH-OAHLLOKOSA-N,0,REDO:ligand_set_redo.tsv (3V2Y),RESOLVED_REDO,ccd,,1,2,1,off,on (default),boltz2|openfold3|protenix|chai1,10,50,40,200,0,0,READY,,"the 2x2 the paper's second title clause needs, plus the ligand-free level that makes it a crossing rather than two contrasts. The ligand-free cells are the SAME cells as g1_systems.csv's R0_apo and R3_ct21 on these receptors -- run once, read twice; they are enumerated here so the design is legible as a cube and the gate can check it is complete, not so they are dispatched twice"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,1,0,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,full_agonist,full_agonist,"3-(2-aminoethyl)-1H-indole-5-carboxamide [5-carboxamidotryptamine, 5-CT]",8K3,WKZLNEWVIAGNAW-UHFFFAOYSA-N,0,INHERITED:ligand_set_tier3.csv (7UM5),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,antagonist,neutral_antagonist,"N-[amino(imino)methyl]-5-fluoro-8-(2,4,6-trifluorophenyl)-3,4-dihydro-1H-isoquinoline-2-carboxamide [compound-N6, Zhang 2022 5HT5A antagonist tool]",NN6,YBJHLGWWZWMRCD-UHFFFAOYSA-N,0,INHERITED:ligand_set_tier3.csv (7UM4),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,2,0,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,full_agonist,full_agonist,"3-(2-aminoethyl)-1H-indole-5-carboxamide [5-carboxamidotryptamine, 5-CT]",8K3,WKZLNEWVIAGNAW-UHFFFAOYSA-N,0,INHERITED:ligand_set_tier3.csv (7UM5),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,antagonist,neutral_antagonist,"N-[amino(imino)methyl]-5-fluoro-8-(2,4,6-trifluorophenyl)-3,4-dihydro-1H-isoquinoline-2-carboxamide [compound-N6, Zhang 2022 5HT5A antagonist tool]",NN6,YBJHLGWWZWMRCD-UHFFFAOYSA-N,0,INHERITED:ligand_set_tier3.csv (7UM4),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,1,0,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,full_agonist,full_agonist,adenosine,ADN,OIRDTQYFTABQOQ-KQYNXXCUSA-N,0,INHERITED:ligand_set.csv (7LD3),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,antagonist,neutral_antagonist,"8-cyclopentyl-1,3-dipropyl-3,7-dihydro-1H-purine-2,6-dione [DPCPX / CPX / PD-116948]",-,FFBDFADSZUINTG-UHFFFAOYSA-N,0,INHERITED:ligand_set.csv (no pdb),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,2,0,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,full_agonist,full_agonist,adenosine,ADN,OIRDTQYFTABQOQ-KQYNXXCUSA-N,0,INHERITED:ligand_set.csv (7LD3),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,antagonist,neutral_antagonist,"8-cyclopentyl-1,3-dipropyl-3,7-dihydro-1H-purine-2,6-dione [DPCPX / CPX / PD-116948]",-,FFBDFADSZUINTG-UHFFFAOYSA-N,0,INHERITED:ligand_set.csv (no pdb),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,apo,R0_apo,-,0,-,n/a,Gs,Gs,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,1,0,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,apo,R0_apo,-,0,-,n/a,Gs,Gs,full_agonist,full_agonist,"(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-N-ethyl-3,4-dihydroxyoxolane-2-carboxamide [5'-N-ethylcarboxamidoadenosine, NECA]",NEC,JADDQZYHOWSFJD-FLNNQWSLSA-N,0,INHERITED:ligand_set.csv (2YDV),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,apo,R0_apo,-,0,-,n/a,Gs,Gs,antagonist,neutral_antagonist,"4-(2-{7-amino-2-(furan-2-yl)-[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-ylamino}ethyl)phenol [ZM241385]",ZMA,PWTBZOIUWZOPFT-UHFFFAOYSA-N,0,INHERITED:ligand_set.csv (4EIY),INHERITED_SMILES_PARSED,inchikey,,1,1,1,n/a,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,cognate,R3_ct21,"Gs (Gs, CONVENTION_FALLBACK)",21,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,CONVENTION_FALLBACK,Gs,Gs,none,none,-,-,-,0,-,RESOLVED_NO_LIGAND,-,,1,2,0,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
P2b,E2.2,ligand_x_partner_pilot,LIG_T1,T1_HEADLINE,per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,cognate,R3_ct21,"Gs (Gs, CONVENTION_FALLBACK)",21,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,CONVENTION_FALLBACK,Gs,Gs,full_agonist,full_agonist,"(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-N-ethyl-3,4-dihydroxyoxolane-2-carboxamide [5'-N-ethylcarboxamidoadenosine, NECA]",NEC,JADDQZYHOWSFJD-FLNNQWSLSA-N,0,INHERITED:ligand_set.csv (2YDV),INHERITED_SMILES_PARSED,inchikey,,1,2,1,off,on (default),boltz2,10,10,10,10,0,0,READY,,"single-backbone pilot. Its job is to find the harness defects -- a ligand entity that does not parse, a CCD that resolves to the wrong isomer -- before four backbones pay for them"
