receptor_slug,arm,backbone,tip_median,tip_p25,tip_p75,contacts_total_median,plddt_alpha5_median,npxxy_median,tilt_median,active_frac,n_rows,pif_d_5_50_3_40_ca,pif_d_3_40_6_44_ca,pif_sum_ca,n_contacts_TM3,n_contacts_TM5,n_contacts_TM6,contact_register_last5_json,bsa_A2,partner_tail11_helicity_frac,partner_chain_id,n_partner_aa,cell_active_predicate,cell_engaged_20,cell_engaged_but_inactive
ADRB1,decoy,of3,8.822605043747629,8.430825640139396,9.671416792224068,74.0,59.587423005011175,9.633841838294233,15.928976713598583,0.28,50,7.366695653411304,8.62582730629364,15.992522959704944,36.0,20.0,43.0,"{""-5"": [""3.50""], ""-4"": [""2.39"", ""3.50"", ""3.53"", ""3.54"", ""34.53"", ""34.54""], ""-3"": [""3.50"", ""3.54"", ""5.61"", ""6.30"", ""6.33"", ""6.34"", ""6.37""], ""-2"": [""3.50"", ""6.29"", ""6.33""], ""-1"": [""2.39"", ""2.40"", ""2.43"", ""3.46"", ""3.50"", ""6.37"", ""6.40"", ""7.53"", ""8.47"", ""8.50""]}",3587.6064453125,0.8181818181818182,B,394,False,True,True
ADRB1,decoy,protenix,12.720417778923707,12.319044454833259,13.268197417572608,71.0,72.01150144577369,4.162544507994358,17.967221669655842,0.8,50,7.123940375990491,8.742215157716897,15.866155533707389,23.0,32.0,24.0,"{""-5"": [""8.47"", ""8.49""], ""-4"": [""2.37"", ""2.38"", ""2.39"", ""3.49"", ""3.50"", ""34.53""], ""-3"": [""3.50"", ""3.53"", ""3.54"", ""6.36""], ""-2"": [""5.65"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""6.32"", ""6.36"", ""7.55"", ""8.47"", ""8.48""]}",2060.59375,0.5454545454545454,B,394,True,True,False
ADRB1,shuffled,boltz,13.166043943099535,13.061891796648684,13.332044681249585,73.5,80.82387523651124,3.808615214109288,18.39546752954592,1.0,50,6.741797239238213,8.68502485973414,15.426822098972352,27.0,21.0,32.0,"{""-5"": [""3.50""], ""-4"": [""3.50"", ""3.54"", ""5.61"", ""6.36"", ""6.40""], ""-3"": [""6.32"", ""6.33"", ""6.36""], ""-2"": [""5.61"", ""5.62"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""5.72"", ""6.29"", ""6.32""]}",5301.537109375,0.7272727272727273,B,354,True,True,False
ADRB1,shuffled,chai,13.70870134820489,13.562214353606937,13.827567574990036,62.5,80.88897532606194,4.176955805686152,18.40050097117615,1.0,50,6.907874781725564,8.725796296040837,15.6336710777664,22.0,18.0,29.0,"{""-5"": [""8.47"", ""8.48""], ""-4"": [""3.50"", ""3.54"", ""6.36""], ""-3"": [""6.32"", ""6.36"", ""7.55""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""6.29"", ""6.32""]}",3195.2646484375,0.7272727272727273,B,354,True,True,False
ADRB1,shuffled,of3,12.994640204853429,12.254409692829007,13.230475836097934,63.0,73.01327632107603,7.4001558675563075,17.7653267871233,0.84,50,6.962654402357137,8.570294301266163,15.5329487036233,13.0,22.0,30.0,"{""-5"": [""3.50"", ""8.47"", ""8.49""], ""-4"": [""3.50"", ""3.54"", ""6.36"", ""6.40""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""7.55""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""5.69"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.69"", ""5.72"", ""6.29"", ""6.32""]}",3153.7666015625,0.7272727272727273,B,354,True,True,False
ADRB1,shuffled,protenix,13.124699868531929,13.029770152810272,13.192587615499367,62.5,82.21548772264869,4.124866047392674,18.14605401321809,1.0,50,7.034899190432085,8.661659208409827,15.696558398841912,20.0,19.0,33.0,"{""-5"": [""8.47""], ""-4"": [""3.50"", ""3.54"", ""6.36""], ""-3"": [""6.32"", ""6.36""], ""-2"": [""3.54"", ""5.61"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.69"", ""5.72"", ""6.29"", ""6.32""]}",1647.228515625,0.7272727272727273,B,354,True,True,False
ADRB2,apo,boltz,,,,,,11.75921839234241,11.806820378959719,0.0,50,6.188688883713577,7.814723679331214,14.00341256304479,,,,,,,,0,False,False,False
ADRB2,apo,chai,,,,,,4.397723054901662,18.543642813935485,1.0,50,6.873875326189733,8.631579751123198,15.50545507731293,,,,,,,,0,True,False,False
ADRB2,apo,of3,,,,,,9.233056011484297,12.427254414250113,0.08,50,6.838967908013903,8.489223100505725,15.328191008519628,,,,,,,,0,False,False,False
ADRB2,apo,protenix,,,,,,10.666250555519357,11.818088200589944,0.0,50,6.552886771179289,8.075078340012736,14.627965111192026,,,,,,,,0,False,False,False
ADRB2,cognate,boltz,13.811908631740131,13.531408398408226,14.005355755109926,102.0,81.5269250869751,4.1815467247356555,18.017298440036683,1.0,50,6.818884138339645,8.567554323732065,15.386438462071707,33.0,55.0,40.0,"{""-5"": [""8.47""], ""-4"": [""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.53"", ""6.36""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""7.55"", ""8.47"", ""8.51""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""5.72"", ""6.29"", ""6.32""]}",4035.177734375,0.7272727272727273,B,394,True,True,False
ADRB2,cognate,chai,14.090463856563744,13.889352982398817,14.19928221605672,84.0,84.98660078692058,4.252310898807211,18.505086579102134,1.0,50,6.991393637895093,8.651499812171298,15.642893450066392,27.0,49.0,25.0,"{""-5"": [""8.47"", ""8.48""], ""-4"": [""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""6.36""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""7.55"", ""8.47"", ""8.48"", ""8.51""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""5.69"", ""6.29"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""5.72"", ""6.29"", ""6.32""]}",3119.697265625,0.7272727272727273,B,394,True,True,False
ADRB2,cognate,of3,13.478400223340069,13.350010054255872,13.678465367266863,83.0,85.61676247298115,7.539427295818642,17.951015868846117,0.8,50,7.033235282060809,8.347787751028106,15.381023033088915,31.0,47.0,22.0,"{""-5"": [""8.47""], ""-4"": [""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.53"", ""6.36""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""7.55"", ""8.47"", ""8.48""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""5.72"", ""6.32""]}",2457.875,0.7272727272727273,B,394,True,True,False
ADRB2,cognate,protenix,13.446537873589971,13.391397895817104,13.561818800447876,80.5,86.97613439549616,4.096426975664805,18.107535069620784,1.0,50,7.081002264607917,8.61475055545913,15.695752820067046,29.0,43.0,25.0,"{""-5"": [""8.47""], ""-4"": [""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.53"", ""6.36""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""7.55"", ""8.47"", ""8.48""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""5.69"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""5.72"", ""6.29"", ""6.32""]}",3247.7001953125,0.7272727272727273,B,394,True,True,False
ADRB2,decoy,boltz,11.042530836191027,10.55266576054621,12.357580254674795,99.0,70.99257478713989,4.313702343164378,18.09217375627921,0.78,50,6.851469718987306,8.33679016021754,15.188259879204846,26.0,55.0,34.0,"{""-5"": [], ""-4"": [""3.54"", ""5.61"", ""6.36"", ""6.37"", ""6.40""], ""-3"": [""6.29"", ""6.32"", ""6.33"", ""6.36""], ""-2"": [""7.55""], ""-1"": [""6.36"", ""7.51"", ""7.52"", ""7.53"", ""7.54"", ""7.55"", ""8.47""]}",4229.3193359375,0.9090909090909092,B,394,True,True,False
ADRB2,decoy,chai,13.018552047517778,12.57817129720058,13.475294761636592,91.0,72.27805605489971,4.164322351709529,18.452454513867167,1.0,50,6.9191849953589175,8.488229202843193,15.407414198202112,16.0,52.0,40.0,"{""-5"": [], ""-4"": [""3.50"", ""3.54"", ""5.61"", ""6.36""], ""-3"": [""6.29"", ""6.32"", ""6.33"", ""6.36""], ""-2"": [""6.36"", ""7.55"", ""8.47"", ""8.48"", ""8.51""], ""-1"": [""3.50"", ""6.36"", ""6.40"", ""7.52"", ""7.53"", ""7.55"", ""8.47""]}",3246.66015625,0.9090909090909092,B,394,True,True,False
ADRB2,decoy,of3,9.517850544865606,9.079011484711753,10.033093951864881,69.5,60.47362121869991,9.032234345651258,16.164864818872626,0.44,50,6.931173741221532,8.402941556134802,15.334115297356334,23.0,43.0,25.0,"{""-5"": [], ""-4"": [""2.39"", ""3.50"", ""3.53"", ""3.54""], ""-3"": [""6.30"", ""6.33"", ""6.34"", ""6.36"", ""6.37""], ""-2"": [""7.55"", ""8.47"", ""8.48""], ""-1"": [""2.37"", ""2.39"", ""2.40"", ""3.50"", ""7.53"", ""8.47"", ""8.50""]}",2615.7294921875,0.9090909090909092,B,394,True,True,False
ADRB2,decoy,protenix,11.518921491652101,11.269397178218036,11.831951424331828,89.0,74.03440786677865,4.2026084830225825,17.966026741569436,1.0,50,7.011816077934649,8.560486351070027,15.572302429004676,16.0,46.0,39.0,"{""-5"": [""3.50""], ""-4"": [""3.50"", ""3.54"", ""5.61"", ""6.36""], ""-3"": [""6.29"", ""6.32"", ""6.33"", ""6.34"", ""6.36""], ""-2"": [""6.36"", ""7.55"", ""8.47"", ""8.48""], ""-1"": [""2.39"", ""6.36"", ""7.51"", ""7.52"", ""7.53"", ""7.54"", ""7.55"", ""8.47""]}",2058.435546875,0.9090909090909092,B,394,True,True,False
ADRB2,shuffled,boltz,13.034835700310396,12.78490196441693,13.276747885028716,82.0,72.74660024642944,4.1349840826655475,18.202892524108993,1.0,50,6.757504021619225,8.577053222814932,15.334557244434157,30.0,31.0,43.0,"{""-5"": [""3.50"", ""8.47""], ""-4"": [""3.50"", ""3.54"", ""5.58"", ""5.61"", ""6.36"", ""6.40""], ""-3"": [""6.32"", ""6.33"", ""6.36""], ""-2"": [""3.54"", ""5.61"", ""5.62"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.69"", ""5.72"", ""6.29""]}",2131.533203125,0.7272727272727273,B,354,True,True,False
ADRB2,shuffled,chai,13.81725431394823,13.683112417389946,13.918610595223292,73.0,80.56726279587284,4.228153115194508,18.476350068298835,1.0,50,6.91074974224939,8.765859912182034,15.676609654431424,22.0,33.0,41.0,"{""-5"": [""3.50"", ""8.47""], ""-4"": [""3.50"", ""3.54"", ""6.36""], ""-3"": [""6.32"", ""6.36""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.68"", ""5.69"", ""6.29"", ""6.32"", ""6.33""]}",3400.109375,0.7272727272727273,B,354,True,True,False
ADRB2,shuffled,of3,12.140876890998967,11.665109494940324,13.098626852350014,67.0,72.39516961110102,7.341712320661852,17.638002508962508,0.98,50,6.942742113497036,8.427476517125692,15.370218630622729,12.0,31.0,21.0,"{""-5"": [""8.47"", ""8.49""], ""-4"": [""3.50"", ""3.54"", ""6.36""], ""-3"": [""6.32"", ""6.33"", ""6.36""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""5.69"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.69"", ""5.72"", ""6.29"", ""6.32""]}",1693.85546875,0.7272727272727273,B,354,True,True,False
ADRB2,shuffled,protenix,13.079931102509464,12.86396284251745,13.245033821297188,64.0,81.81181398695853,4.094642679490106,18.09654011053937,1.0,50,7.036976527952217,8.52241172744955,15.559388255401768,27.0,31.0,45.0,"{""-5"": [""3.50""], ""-4"": [""3.50"", ""3.54"", ""6.36"", ""6.40""], ""-3"": [""6.32"", ""6.33"", ""6.36""], ""-2"": [""3.54"", ""5.61"", ""5.65"", ""6.29"", ""6.32"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""5.65"", ""5.69"", ""6.29"", ""6.32"", ""6.33""]}",1809.4033203125,0.7272727272727273,B,354,True,True,False
AGTR1,apo,boltz,,,,,,3.781616407636536,19.02104557720741,1.0,50,6.695880096283087,9.14126686523263,15.837146961515716,,,,,,,,0,True,False,False
AGTR1,apo,chai,,,,,,4.54882957242903,19.09452333132387,1.0,50,6.739566009766505,8.939347235676662,15.678913245443166,,,,,,,,0,True,False,False
AGTR1,apo,of3,,,,,,10.96605393034731,11.59361238448837,0.3,50,6.628112764217354,8.367544350338726,14.99565711455608,,,,,,,,0,False,False,False
AGTR1,apo,protenix,,,,,,10.683389072815332,11.271482213763866,0.0,50,6.728166474580662,8.26378747448897,14.991953949069632,,,,,,,,0,False,False,False
AGTR1,cognate,boltz,12.365375323004642,12.016346949597764,12.6067067299908,45.0,88.62435054779053,4.486523584799421,18.90624469798405,1.0,50,6.7927688737068035,9.031901398874991,15.824670272581796,31.0,6.0,23.0,"{""-5"": [""2.37"", ""2.39""], ""-4"": [""2.38"", ""2.39"", ""3.49"", ""3.50"", ""3.53"", ""34.54"", ""34.57""], ""-3"": [""2.43"", ""3.50"", ""6.36"", ""7.53"", ""7.54"", ""7.56"", ""8.47""], ""-2"": [""3.50"", ""3.54"", ""5.58"", ""5.61"", ""6.30"", ""6.33"", ""6.36"", ""6.37"", ""6.40"", ""7.56""], ""-1"": [""6.30"", ""6.33"", ""6.36"", ""7.56"", ""8.47"", ""8.48""]}",2494.2724609375,0.7272727272727273,B,359,True,True,False
AGTR1,cognate,chai,12.891918772238917,12.778233264200933,12.97958194869941,44.0,85.5532575306404,4.508877373535145,18.820713616848675,1.0,50,6.8012120978543225,8.931513253642969,15.73272535149729,23.0,5.0,20.0,"{""-5"": [""2.37"", ""2.38"", ""2.39"", ""34.57""], ""-4"": [""2.38"", ""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""34.57""], ""-3"": [""2.43"", ""6.36"", ""7.53"", ""7.54"", ""7.56"", ""8.47"", ""8.48""], ""-2"": [""3.50"", ""3.54"", ""6.30"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""6.30"", ""6.33"", ""8.48""]}",1765.5029296875,0.7272727272727273,B,359,True,True,False
AGTR1,cognate,of3,13.179687194469608,13.115685999426479,13.307334039928486,35.0,76.1364012676572,4.773139806660513,18.311715490460163,1.0,50,6.8453207568385785,9.244139132214793,16.089459889053373,23.0,4.0,15.0,"{""-5"": [""2.37"", ""2.38"", ""2.39"", ""34.57""], ""-4"": [""2.38"", ""2.39"", ""2.42"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""34.57"", ""7.53""], ""-3"": [""6.36"", ""7.53"", ""7.54"", ""7.56"", ""8.47"", ""8.48"", ""8.49"", ""8.50""], ""-2"": [""3.50"", ""3.54"", ""6.30"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""6.30"", ""6.33"", ""8.48""]}",1917.5400390625,0.7272727272727273,B,359,True,True,False
AGTR1,cognate,protenix,13.110296447085862,13.05132881383423,13.15848234253098,32.0,82.77140913525014,3.9299367677104,18.11160948130151,1.0,50,6.875474471463529,9.347640379312097,16.223114850775623,23.0,5.0,10.0,"{""-5"": [""2.37"", ""2.38"", ""2.39"", ""34.57""], ""-4"": [""2.38"", ""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""34.57"", ""7.53""], ""-3"": [""2.43"", ""7.53"", ""7.54"", ""7.56"", ""8.47"", ""8.49"", ""8.50""], ""-2"": [""3.50"", ""3.54"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""6.30"", ""6.33"", ""8.47"", ""8.48""]}",1333.8505859375,0.7272727272727273,B,359,True,True,False
AGTR1,decoy,boltz,9.02504340128116,7.494367289456147,10.147829807011615,33.5,61.574549961090085,4.221395118529369,19.02799718972379,1.0,50,6.717071089053622,9.070586238992494,15.787657328046116,17.0,3.0,10.0,"{""-5"": [], ""-4"": [""3.50"", ""3.53"", ""3.54"", ""34.54"", ""34.57""], ""-3"": [""3.54"", ""5.65"", ""6.30"", ""6.33"", ""6.36"", ""7.56""], ""-2"": [""7.56"", ""8.47"", ""8.48""], ""-1"": [""3.50"", ""7.53"", ""7.56"", ""8.47""]}",3265.6103515625,0.9090909090909092,B,359,True,True,False
AGTR1,decoy,chai,9.780616203917482,9.148800140908396,10.417768371311158,35.0,73.61780237643407,4.583424471121111,19.064289114868863,1.0,50,6.798059134782516,9.112198636992062,15.910257771774578,21.0,10.0,13.0,"{""-5"": [], ""-4"": [""3.53"", ""3.54"", ""34.54"", ""34.57""], ""-3"": [""3.50"", ""3.54"", ""5.65"", ""6.33""], ""-2"": [""7.56"", ""8.47"", ""8.48""], ""-1"": [""2.37"", ""2.39"", ""2.40"", ""2.43"", ""7.53"", ""7.54"", ""8.47"", ""8.49"", ""8.50""]}",2386.564453125,0.8181818181818182,B,359,True,True,False
AGTR1,decoy,of3,12.182434828348395,10.78276412953678,12.889200389088519,41.5,61.03992298154776,10.652477518628153,11.60864878287816,0.36,50,6.597244048889474,8.18341560665483,14.780659655544303,19.0,4.0,34.0,"{""-5"": [], ""-4"": [""3.50"", ""3.53"", ""34.57"", ""6.33""], ""-3"": [""3.50"", ""3.54"", ""5.65"", ""6.30"", ""6.31"", ""6.32"", ""6.33"", ""6.34""], ""-2"": [""2.37"", ""6.30"", ""6.33""], ""-1"": [""12.48"", ""2.37"", ""2.40"", ""2.43"", ""6.33"", ""6.36"", ""7.53"", ""8.47"", ""8.49"", ""8.50""]}",2813.97265625,0.8181818181818182,B,359,False,True,True
AGTR1,decoy,protenix,11.637344802186359,8.052856886736066,14.392306598998381,37.5,66.16132517420024,3.317105339210241,18.474738317795044,0.6,50,6.80397606036759,9.227986949862736,16.031963010230328,31.0,8.0,8.0,"{""-5"": [""2.37"", ""8.49""], ""-4"": [""2.37"", ""2.38"", ""2.39"", ""3.49"", ""3.50"", ""3.53"", ""34.57"", ""8.47""], ""-3"": [""2.39"", ""2.43"", ""3.50"", ""7.53"", ""7.54"", ""7.56"", ""8.47""], ""-2"": [""6.36"", ""7.56"", ""8.47"", ""8.48""], ""-1"": [""3.50"", ""3.54"", ""5.58"", ""5.61"", ""5.65"", ""6.33"", ""6.36"", ""6.37"", ""7.56""]}",1328.890625,0.5454545454545454,B,359,True,True,False
AGTR1,shuffled,boltz,13.642549250475014,13.4784410795879,13.868627543906038,54.0,86.58582496643066,4.113632360178432,19.397676473319606,1.0,50,6.789629506666766,9.031955380874066,15.821584887540832,31.0,5.0,27.0,"{""-5"": [""2.37"", ""3.50"", ""7.56"", ""8.47"", ""8.48""], ""-4"": [""2.39"", ""3.46"", ""3.50"", ""6.36"", ""7.53"", ""7.56"", ""8.47""], ""-3"": [""6.30"", ""6.33"", ""6.36"", ""7.55"", ""7.56"", ""8.47"", ""8.48"", ""8.51""], ""-2"": [""3.54"", ""6.30"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""6.28"", ""6.29"", ""6.30"", ""6.33""]}",1352.0078125,0.7272727272727273,B,394,True,True,False
AGTR1,shuffled,chai,14.273463724642626,14.107667798506629,14.5320881041397,45.5,84.36762983375814,4.61302192818712,19.239547362237417,1.0,50,6.674994082394382,8.817393095467617,15.492387177862,23.0,5.0,28.0,"{""-5"": [""2.37""], ""-4"": [""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.57"", ""7.56""], ""-3"": [""6.36"", ""7.56"", ""8.47"", ""8.48""], ""-2"": [""3.54"", ""6.30"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""6.30"", ""6.33""]}",2170.697265625,0.7272727272727273,B,394,True,True,False
AGTR1,shuffled,of3,12.886391432506533,12.761830495824185,13.044428229270107,43.0,76.53728753556766,4.7998641731834955,18.760690747008525,0.96,50,6.7965705656711615,9.136014074964544,15.932584640635708,31.0,8.0,22.0,"{""-5"": [""2.37"", ""2.39""], ""-4"": [""2.38"", ""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.57"", ""7.53""], ""-3"": [""12.48"", ""6.36"", ""7.53"", ""7.54"", ""7.55"", ""7.56"", ""8.47"", ""8.49"", ""8.50""], ""-2"": [""3.50"", ""3.54"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""6.30"", ""6.33""]}",2293.18359375,0.7272727272727273,B,394,True,True,False
AGTR1,shuffled,protenix,13.103555575713054,12.948192743276799,13.300087617694379,41.0,78.18210542652342,3.7792355070013643,18.9046843758492,1.0,50,6.855002138663686,9.247922897315531,16.10292503597922,26.0,7.0,16.0,"{""-5"": [""2.37"", ""8.47""], ""-4"": [""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.57"", ""7.56"", ""8.47""], ""-3"": [""6.36"", ""7.53"", ""7.54"", ""7.55"", ""7.56"", ""8.47"", ""8.48"", ""8.49"", ""8.50"", ""8.51""], ""-2"": [""3.50"", ""3.54"", ""6.30"", ""6.33"", ""6.36"", ""6.37"", ""6.40"", ""7.56""], ""-1"": [""6.30"", ""6.33"", ""8.48""]}",1110.6904296875,0.7272727272727273,B,394,True,True,False
APJ,apo,boltz,,,,,,17.55346923070086,11.836079183480742,0.0,50,6.628428738313477,8.114078645668897,14.742507383982376,,,,,,,,0,False,False,False
APJ,apo,chai,,,,,,11.123304755413827,11.919940152043422,0.02,50,6.528910016227823,7.795822535178696,14.32473255140652,,,,,,,,0,False,False,False
APJ,apo,of3,,,,,,8.697630261611303,16.42627630653105,0.58,50,6.624081684303712,8.842182639690433,15.466264323994146,,,,,,,,0,True,False,False
APJ,apo,protenix,,,,,,10.553515806206482,11.94738409841776,0.0,50,6.689683905139128,8.029206197570518,14.718890102709649,,,,,,,,0,False,False,False
APJ,cognate,boltz,11.791717955524572,11.624984747985451,11.927624209381337,61.5,83.58357524871826,16.816518350888423,16.52501942152169,0.08,50,6.834785678775891,8.758308511744719,15.59309419052061,31.0,21.0,38.0,"{""-5"": [""2.37"", ""2.38"", ""2.39"", ""4.39"", ""8.49""], ""-4"": [""2.37"", ""2.38"", ""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54""], ""-3"": [""2.37"", ""3.50"", ""7.56"", ""8.47"", ""8.48""], ""-2"": [""3.50"", ""3.54"", ""6.32"", ""6.33"", ""6.36"", ""6.37"", ""8.48""], ""-1"": [""5.69"", ""6.29"", ""6.32"", ""6.33"", ""8.48""]}",2839.380859375,0.7272727272727273,B,354,False,True,True
APJ,cognate,chai,12.39095953710438,12.265977762924607,12.488866408628184,56.5,79.33095010007443,4.526444679394436,18.44512958916068,1.0,50,6.391459614203942,9.171380594000013,15.562840208203951,26.0,17.0,29.0,"{""-5"": [""2.37"", ""8.47"", ""8.49""], ""-4"": [""2.37"", ""3.50"", ""3.53"", ""3.54"", ""8.47""], ""-3"": [""2.37"", ""6.36"", ""7.56"", ""8.47"", ""8.48""], ""-2"": [""3.50"", ""3.54"", ""5.61"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""5.69"", ""6.29"", ""6.33"", ""8.48""]}",2241.671875,0.7272727272727273,B,354,True,True,False
APJ,cognate,of3,11.780065523938969,11.65421347976043,11.926793029569557,71.0,76.01226470336255,4.720867255788195,17.83726146222918,0.92,50,6.767856962027655,9.082875437919474,15.85073239994713,26.0,18.0,43.0,"{""-5"": [""2.37"", ""2.39"", ""34.57"", ""8.49""], ""-4"": [""2.37"", ""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""34.57""], ""-3"": [""2.37"", ""3.50"", ""7.56"", ""8.47""], ""-2"": [""3.50"", ""3.54"", ""5.58"", ""5.61"", ""6.33"", ""6.36"", ""6.37"", ""6.40""], ""-1"": [""5.69"", ""6.29"", ""6.33"", ""8.47"", ""8.48""]}",2052.25390625,0.7272727272727273,B,354,True,True,False
APJ,cognate,protenix,11.761839291336514,11.661838026831607,11.848302642771129,69.0,81.59101102912925,4.559218035114729,17.664796367895917,1.0,50,6.7840985859733385,9.093758628138106,15.877857214111444,26.0,25.0,29.0,"{""-5"": [""2.37"", ""2.38"", ""2.39"", ""34.57"", ""8.49""], ""-4"": [""2.37"", ""2.39"", ""3.46"", ""3.49"", ""3.50"", ""3.53"", ""34.57""], ""-3"": [""2.37"", ""2.39"", ""3.50"", ""7.56"", ""8.47"", ""8.48""], ""-2"": [""3.50"", ""3.54"", ""6.33"", ""6.36"", ""6.40""], ""-1"": [""5.69"", ""6.29"", ""6.33"", ""8.47"", ""8.48""]}",1617.806640625,0.7272727272727273,B,354,True,True,False
APJ,decoy,boltz,15.85895887995291,12.915070069415709,18.40004976085476,80.5,60.68882489204407,17.110451665708965,13.694047014027934,0.0,50,6.604992401100852,8.078631657211513,14.683624058312365,12.0,21.0,48.0,"{""-5"": [""6.29"", ""6.33""], ""-4"": [""6.29""], ""-3"": [], ""-2"": [], ""-1"": [""12.50"", ""12.51"", ""12.52"", ""2.37"", ""4.39""]}",2593.8701171875,0.1818181818181818,B,354,False,True,True
APJ,decoy,chai,13.3189558537205,12.930043804265436,13.957598661754274,66.0,70.75273330649256,13.427024256151398,16.98724572334612,0.2,50,6.470911914096805,8.705308380522771,15.176220294619576,25.0,16.0,60.0,"{""-5"": [""2.37""], ""-4"": [""2.37"", ""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""6.33""], ""-3"": [""6.32"", ""6.33"", ""6.36"", ""8.47"", ""8.48""], ""-2"": [""3.50"", ""6.32"", ""6.36"", ""6.40"", ""7.52"", ""7.53"", ""7.56"", ""8.47"", ""8.48"", ""8.51""], ""-1"": [""2.37"", ""2.39"", ""2.43"", ""3.46"", ""3.50"", ""7.52"", ""7.53"", ""7.54"", ""8.47"", ""8.50""]}",2020.62109375,0.7272727272727273,B,354,False,True,True
APJ,decoy,of3,58.75536635145552,15.242326389671348,73.02740314732154,39.0,58.96187873612922,9.38345007302705,17.262924424271212,0.38,50,6.527331182840118,8.733913405248446,15.261244588088564,26.0,9.0,40.0,"{""-5"": [""2.37"", ""2.39""], ""-4"": [""2.37"", ""2.38"", ""2.39"", ""3.49"", ""3.50"", ""3.53"", ""3.54"", ""34.57""], ""-3"": [""2.37"", ""2.43"", ""3.50"", ""6.36"", ""7.56"", ""8.47"", ""8.49"", ""8.50""], ""-2"": [""3.50"", ""3.54"", ""5.61"", ""6.33"", ""6.36"", ""6.37""], ""-1"": [""6.32"", ""6.33"", ""6.36"", ""7.56"", ""8.48""]}",1762.9970703125,0.7272727272727273,B,354,False,False,False
