row_id,receptor,backbone,arm,plddt_mean,plddt_at_anchors,min_plddt_at_anchor,rmsd_to_active_ref,excl_any
2618,CNR2,boltz,cognate,82.23942794799805,93.06049957275393,83.26499938964844,0.8581,False
2619,CNR2,boltz,cognate,81.15640017191569,93.11199989318848,83.5260009765625,0.8378,False
2620,CNR1,protenix,cognate,65.28236141278263,86.12567646105052,76.44874954223633,1.1479,True
2621,CNR1,protenix,cognate,65.55461755298387,86.09735732140479,76.3787488937378,1.1477,True
2622,CNR1,protenix,cognate,65.77311324427951,86.12654621607297,76.47624969482422,1.1348,True
2623,CNR1,protenix,cognate,65.06640196628005,86.00036524355669,76.46999931335449,1.117,True
2624,CNR2,boltz,cognate,82.00454154544407,91.5212501525879,79.53700256347656,1.1104,False
2625,CNR2,boltz,cognate,81.78020007345411,92.8014003753662,81.77300262451172,0.8725,False
2626,CNR2,boltz,cognate,82.33904724121093,91.36220016479491,78.11699676513672,1.122,False
2627,CNR2,boltz,cognate,82.1999249988132,93.14525032043456,84.11900329589844,0.735,False
2628,CNR2,boltz,cognate,82.19468871222603,93.03059997558594,83.54000091552734,0.8322,False
2629,CNR2,boltz,cognate,81.74061119291517,93.18225021362304,83.35800170898438,0.851,False
2630,CNR2,boltz,cognate,81.64129439459907,90.68205070495604,73.57099914550781,1.0757,False
2631,CNR2,boltz,cognate,82.61971394220988,93.0879009246826,82.5770034790039,0.8529,False
2632,CNR2,boltz,cognate,81.52012234793769,92.80774993896485,82.23799896240234,0.7669,False
2633,CNR2,boltz,cognate,82.53320813708835,92.90260009765623,82.85099792480469,0.8648,False
2634,CNR2,boltz,cognate,82.2919138431549,92.67600021362304,82.59100341796875,0.8747,False
2635,CNR2,boltz,cognate,82.68251668082343,91.33390045166016,78.54299926757812,1.1066,False
2636,CNR2,boltz,cognate,82.3430998802185,93.1427505493164,83.302001953125,0.8514,False
2637,CNR2,boltz,cognate,81.39484166039361,92.5146499633789,82.80799865722656,0.8435,False
2638,CNR2,boltz,cognate,81.95602499114142,92.70009918212892,82.9469985961914,0.8633,False
2639,CNR2,boltz,cognate,80.74717211193509,90.31165008544922,74.5999984741211,1.1179,False
2640,CNR2,boltz,cognate,81.88767508400811,92.45549964904784,83.05999755859375,0.8617,False
2641,CNR2,boltz,cognate,82.04871951209174,92.5826503753662,82.23500061035156,0.8278,False
2642,CNR2,boltz,cognate,82.24175272517734,92.53440055847167,83.01599884033203,0.8729,False
2643,CNR2,boltz,cognate,82.36357772615222,93.11864967346192,83.09200286865234,0.8319,False
2644,CRHR1,boltz,apo,83.13889645496047,86.65452615838302,71.1969985961914,4.016,True
2645,CRHR1,boltz,apo,83.89497100646237,86.98747373882092,73.22000122070312,3.9798,True
2646,CRHR1,boltz,apo,81.26760473596045,86.33057925575658,68.84600067138672,4.174,True
2647,CRHR1,boltz,apo,81.36231330044298,86.12363192909642,70.64199829101562,4.0122,True
2648,CNR2,boltz,cognate,82.03072498109606,92.8424991607666,82.5009994506836,0.8186,False
2649,CNR2,chai,cognate,80.30096860611269,89.74885401329438,82.02000045776367,0.7967,False
2650,CNR2,chai,cognate,80.10005690830056,89.65886402522331,81.80012607574463,0.7828,False
2651,CNR2,chai,cognate,80.30674466725513,89.69522522439172,82.11549949645996,0.7709,False
2652,CRHR1,boltz,apo,80.88495426407779,83.40852637039988,64.10299682617188,4.1903,True
2653,CRHR1,boltz,apo,82.89924581137048,87.79689507735402,72.80799865722656,4.1371,True
2654,CRHR1,boltz,apo,83.90066019081208,87.64642133210835,73.10600280761719,4.1415,True
2655,CRHR1,boltz,apo,83.60397354493658,86.65721130371094,70.87300109863281,4.0909,True
2656,CRHR1,boltz,apo,83.67500720656062,86.11947431062397,70.1969985961914,4.0832,True
2657,CRHR1,boltz,apo,83.07057105374624,86.93389491031044,70.927001953125,4.1114,True
2658,CRHR1,boltz,apo,81.94395670143955,84.56989529258327,68.33599853515625,3.8943,True
2659,CRHR1,boltz,apo,83.97947479615729,86.86689437063117,70.55500030517578,4.201,True
2660,CRHR1,boltz,apo,83.87728674095797,86.30094789203845,69.96199798583984,4.0998,True
2661,CRHR1,boltz,apo,83.09514465332032,86.9777378283049,68.66300201416016,4.1685,True
2662,CRHR1,boltz,apo,83.05082404814571,86.25910508005242,68.45600128173828,4.1981,True
2663,CRHR1,boltz,apo,80.75052757722786,86.1875269036544,69.41300201416016,4.2447,True
2664,CRHR1,boltz,apo,83.75873488460678,86.6571582994963,69.93800354003906,4.1422,True
2665,CRHR1,boltz,apo,83.63377111044275,86.99784288908306,71.26499938964844,4.2097,True
2666,CRHR1,boltz,apo,83.18050117033074,87.25115806178043,70.18800354003906,4.2185,True
2667,CRHR1,boltz,apo,82.86647711144873,87.1656309428968,71.26799774169922,4.1567,True
2668,CRHR1,boltz,apo,82.6275761156197,86.64047441984478,71.35399627685547,4.1068,True
2669,CRHR1,chai,apo,84.7138732077033,89.17660623925454,71.10772635719992,0.5174,True
2670,CRHR1,chai,apo,84.23227746643968,88.88277146154071,69.23663642189719,0.713,True
2671,CRHR1,chai,apo,84.69883065456132,89.19898732481526,70.89545405994762,0.5846,True
2672,CRHR1,chai,apo,84.70635732463998,89.22962897839521,70.87945417924361,0.5837,True
2673,CRHR1,chai,apo,84.58945983123202,89.11938038221423,69.96490825306286,0.714,True
2674,CRHR1,chai,apo,84.65233165307163,89.21478727390964,70.78399900956587,0.565,True
2675,CRHR1,chai,apo,84.72856987487864,89.41274530049056,71.1927278692072,0.6182,True
2676,CRHR1,chai,apo,84.59170292793212,89.2133971204951,70.45554490522905,0.6004,True
2677,CRHR1,chai,apo,84.67344142240265,89.36658833773811,70.48381736061789,0.585,True
2678,CRHR1,chai,apo,84.4150044139736,89.01490217243483,69.93072821877219,0.6619,True
2679,CRHR1,chai,apo,84.80441003633074,89.36068708691118,71.20699934525923,0.6275,True
2680,CRHR1,chai,apo,84.44226057850035,89.04531861478559,70.03136444091797,0.6886,True
2681,CRHR1,chai,apo,84.67559189813575,89.24882097452135,70.70009127530184,0.5445,True
2682,CRHR1,chai,apo,84.61220994868164,89.19245339304746,70.23681709983133,0.6654,True
2683,CRHR1,chai,apo,84.011325626812,88.71260638956585,69.01654468883167,0.6279,True
2684,CRHR1,chai,apo,84.64619932622712,89.24748048228265,70.7498172413219,0.5508,True
2685,CRHR1,chai,apo,84.7520427453875,89.20232354343243,71.7589999112216,0.6866,True
2686,CRHR1,chai,apo,84.64307500954332,89.23324372164161,70.8465461730957,0.5438,True
2687,CRHR1,chai,apo,84.60563673831871,89.22720628129854,70.77081819014116,0.6623,True
2688,CRHR1,chai,apo,84.53144273726996,89.09229895523,70.43818179043856,0.6359,True
2689,CRHR1,chai,apo,84.63503093049776,89.04473491947408,70.89209053733133,0.5932,True
2690,CRHR1,chai,apo,84.65402614020131,89.211894469016,71.18827264959162,0.5838,True
2691,CRHR1,chai,apo,84.73661917559608,89.36811661304895,71.48672797463156,0.6927,True
2692,CRHR1,protenix,apo,74.80393628867309,79.71590131797451,56.88142830984933,3.9156,True
2693,CRHR1,protenix,apo,75.17470861600025,80.06694426106694,59.17714255196707,3.9124,True
2694,CRHR1,protenix,apo,75.65272450375738,80.27212050778996,60.067142486572266,3.9735,True
2695,CRHR1,protenix,apo,75.60297320237791,80.23810558015613,59.95857184273856,3.863,True
2696,CRHR1,protenix,apo,74.44685083486392,79.40147494202171,55.53428595406668,3.9112,True
2697,CRHR1,protenix,apo,74.29080802098056,79.35320663325398,54.7985714503697,3.9456,True
2698,CRHR1,protenix,apo,74.40965686456943,79.3984414763301,55.487142835344585,4.0312,True
2699,CRHR1,protenix,apo,74.93654475962316,79.50379263222457,55.99000004359654,3.9605,True
2700,CRHR1,protenix,apo,75.33189745713322,79.84005491169509,58.10142844063895,3.9002,True
2701,CRHR1,protenix,apo,75.5904491821546,79.72898883916635,58.64428547450474,3.7622,True
2702,CRHR1,protenix,apo,74.89180469077311,79.32438098313986,56.10714340209961,3.8524,True
2703,CRHR1,protenix,apo,75.21215196827377,79.66212091544425,57.8985710144043,4.061,True
2704,CRHR1,protenix,apo,75.23975327080854,79.64393591771069,57.441429138183594,4.0131,True
2705,CRHR1,protenix,apo,74.62100886718129,79.29403596352795,55.3985710144043,3.9936,True
2706,CRHR1,protenix,apo,74.62639423671888,79.31456723598157,55.19428580147879,3.9998,True
2707,CRHR1,protenix,apo,74.92572992261576,79.28719284843183,55.69999967302595,3.9143,True
2708,CRHR1,protenix,apo,75.12914256056757,79.58400762270729,57.41714259556362,3.8965,True
2709,CRHR1,protenix,apo,75.67096829823748,79.73327443671225,59.15285764421736,3.7719,True
2710,CRHR1,protenix,apo,75.80992897331836,79.88242855984629,59.28571483067104,3.9616,True
2711,CRHR1,protenix,apo,74.75188238001232,79.61187601279242,56.07142857142857,4.0777,True
2712,CRHR1,protenix,apo,74.89189239699357,79.54728655504766,56.082856859479634,4.0415,True
2713,CRHR1,protenix,apo,74.78207798437042,79.53411344539207,55.937142508370535,3.9401,True
2714,CRHR1,protenix,apo,74.93503941731346,79.55892096997721,56.2999997820173,3.8818,True
2715,CRHR1,protenix,apo,74.89711205581399,79.68396534251579,57.24571446010045,4.0354,True
2716,CNR2,chai,cognate,79.96766427036393,89.40395600620286,81.8125,0.7884,False
2717,CRHR1,boltz,apo,84.01867946027274,87.5075787995991,73.5270004272461,4.0281,True
2718,CRHR1,boltz,apo,83.47654693787356,87.59457999781559,72.73500061035156,4.0621,True
2719,CRHR1,boltz,apo,82.81984097584184,86.53294733950966,68.697998046875,4.1559,True
2720,CNR2,chai,cognate,80.18211910485266,89.65132540050524,81.99625015258789,0.7608,False
2721,CNR2,chai,cognate,80.25803319726022,89.73086511892673,82.1572494506836,0.7686,False
2722,CNR2,chai,cognate,80.0958600603607,89.61662382724481,81.79837608337402,0.8426,False
2723,CNR2,chai,cognate,80.13529690176166,89.59626185792864,81.79224967956543,0.7541,False
2724,CRHR1,chai,apo,84.58157931058707,89.3151210962798,71.02808969671077,0.5806,True
2725,CRHR1,chai,apo,83.99718264170856,88.93466688061825,69.57590900767933,0.6866,True
2726,CNR2,chai,cognate,79.94996902209245,89.47503608005903,81.84812450408936,0.7789,False
2727,CRHR1,protenix,apo,74.76925336740841,79.73144338919523,56.79714257376535,3.9102,True
2728,CNR2,chai,cognate,80.23360075653525,89.71220753013313,82.17912578582764,0.7522,False
2729,CNR2,chai,cognate,80.22020278081462,89.67509547014774,81.93787384033203,0.823,False
2730,CNR2,chai,cognate,80.21149327804478,89.69647281192599,81.97412586212158,0.7667,False
2731,CNR2,chai,cognate,80.07784071490343,89.67176152262337,81.84575080871582,0.763,False
2732,CNR2,chai,cognate,79.9471660806767,89.52990495384515,81.7693738937378,0.7284,False
2733,CNR2,chai,cognate,80.02702512147182,89.6233802699217,81.92000007629395,0.7858,False
2734,CNR2,chai,cognate,80.17839046566421,89.63484081833909,81.93887424468994,0.7877,False
2735,CNR2,chai,cognate,80.26128705996877,89.6801275909721,82.01150035858154,0.7776,False
2736,CNR2,chai,cognate,80.0765429731275,89.60819116596535,81.92324924468994,0.7922,False
2737,CNR2,chai,cognate,79.833367429116,89.47654642266112,81.68499946594238,0.7423,False
2738,CNR2,chai,cognate,79.97592248594262,89.5333847422414,81.71962356567383,0.7519,False
2739,CNR2,chai,cognate,79.91366118158804,89.47475175370384,81.72724914550781,0.8106,False
2740,CNR2,chai,cognate,79.7871279710081,89.44965925811172,81.62500095367432,0.7981,False
2741,CNR2,chai,cognate,79.79861875921368,89.42448695451151,81.85025024414062,0.815,False
2742,CNR2,chai,cognate,79.95769036267647,89.47927752721878,81.83250045776367,0.7697,False
2743,CNR2,chai,cognate,79.87545610830917,89.39683271849826,81.85287570953369,0.8021,False
2744,CNR2,protenix,cognate,77.55601245807536,88.43950174207812,80.32624912261963,0.7646,False
2745,CNR2,protenix,cognate,77.3907753294606,88.43275872783744,80.35875034332275,0.7351,False
2746,CRHR1,boltz,apo,83.81759775920086,86.27115791722348,69.94100189208984,4.2005,True
2747,CNR2,protenix,cognate,77.41624892871445,88.14313878117184,79.28250026702881,0.8404,False
2748,CRHR1,boltz,cognate,84.97267952424934,92.21157836914062,76.83699798583984,0.7851,True
2749,CNR2,protenix,cognate,77.30722585222459,87.80961371285575,78.95750045776367,0.8042,False
2750,CNR2,protenix,cognate,76.97271901584787,87.76897454748938,78.65875148773193,0.8257,False
2751,CNR2,protenix,cognate,77.34909303569155,87.81414778007573,79.13375091552734,0.8028,False
2752,CNR2,protenix,cognate,77.34039470081913,87.79639311571657,79.11124992370605,0.7866,False
2753,CNR2,protenix,cognate,77.39902398674825,87.80254486286279,79.13249969482422,0.7986,False
2754,CNR2,protenix,cognate,76.8508395520695,88.46116259302411,79.01250076293945,0.7697,False
2755,CNR2,protenix,cognate,77.70869839140882,88.40113413546509,78.72249984741211,0.7743,False
2756,CNR2,protenix,cognate,77.51549388669251,88.41805094929485,78.94624996185303,0.7602,False
2757,CNR2,protenix,cognate,77.7304049629081,88.41815567198253,78.87374973297119,0.7852,False
2758,CNR2,protenix,cognate,77.74881456964441,88.41969809495009,78.96624946594238,0.7608,False
2759,CNR2,protenix,cognate,76.50533916974577,88.26845050910852,79.98999977111816,0.8034,False
2760,CNR2,protenix,cognate,76.87729903212319,88.26933320511988,80.13250064849854,0.7877,False
2761,CNR2,protenix,cognate,76.92455494239255,88.2402407474848,80.09625053405762,0.7626,False
2762,CNR2,protenix,cognate,77.21644729990541,88.23119748210493,79.83124923706055,0.7966,False
2763,CNR2,protenix,cognate,77.29244375498952,88.23715937065356,79.98375129699707,0.757,False
2764,CNR2,protenix,cognate,76.57636880905788,88.21635688496875,79.65875148773193,0.7793,False
2765,CNR2,protenix,cognate,77.1180882795258,88.18172517925115,79.5349988937378,0.7691,False
2766,CNR2,protenix,cognate,77.28473172473281,88.19979329939011,79.65374946594238,0.7782,False
2767,CNR2,protenix,cognate,77.33834360677346,88.39713091990647,80.07874870300293,0.7959,False
2768,CNR2,protenix,cognate,77.05389800887546,88.15289707332462,79.38000011444092,0.7895,False
2769,CNR2,protenix,cognate,76.89612397058491,88.45023565069422,80.41250038146973,0.7604,False
2770,CNR2,protenix,cognate,77.44028670735327,88.46478583364777,80.31875038146973,0.7795,False
2771,CRHR1,boltz,cognate,85.35834228331784,92.02815768593236,76.58999633789062,0.7216,True
2772,CRHR1,boltz,cognate,82.73193967888155,91.74373747173108,75.84600067138672,0.7165,True
2773,CRHR1,boltz,cognate,82.5377951104957,89.75531547947934,57.007999420166016,0.751,True
2774,CRHR1,boltz,cognate,83.67272284634141,92.09326332493832,77.49299621582031,0.8242,True
2775,CRHR1,boltz,cognate,83.69018551010683,91.86568410773026,75.69200134277344,0.7718,True
2776,CRHR1,boltz,cognate,82.97853503859187,90.65994744551809,74.70800018310547,0.8666,True
2777,CRHR1,boltz,cognate,82.55563873842539,90.70557925575658,69.43800354003906,0.8996,True
2778,CRHR1,boltz,cognate,81.99189409922404,89.36057964124177,55.749000549316406,1.0121,True
2779,CRHR1,boltz,cognate,82.86437837531767,91.49600018953022,74.7020034790039,0.7096,True
2780,CRHR1,boltz,cognate,82.44398084893284,88.83857847514905,58.19300079345703,0.6899,True
2781,CRHR1,boltz,cognate,83.48322902817324,90.6581059506065,67.44999694824219,0.8826,True
2782,CRHR1,boltz,cognate,83.00403601405132,91.0948422080592,70.57599639892578,0.7289,True
2783,CRHR1,boltz,cognate,83.57291562183794,91.28726316753186,72.04000091552734,0.8132,True
2784,CRHR1,boltz,cognate,82.67685784948877,90.56136924342104,68.9739990234375,0.7883,True
2785,CRHR1,boltz,cognate,83.23506283128118,89.91536873265316,69.10299682617188,0.8056,True
2786,CRHR1,boltz,cognate,84.6115999060941,91.69184152703536,75.83799743652344,0.8636,True
2787,CRHR1,boltz,cognate,83.13953487901803,90.37252606843649,72.33499908447266,0.7833,True
2788,CXCR2,boltz,apo,77.82514452404446,90.05609970092773,75.50399780273438,2.1802,False
2789,CXCR2,boltz,apo,77.53446933958266,90.05704956054687,77.697998046875,2.2443,False
2790,CXCR2,boltz,apo,78.8989943822225,90.84149894714356,75.93399810791016,2.1106,False
2791,CXCR2,boltz,apo,78.84454723993937,90.3752498626709,76.46199798583984,2.0605,False
2792,CXCR2,boltz,apo,78.56754713058471,90.30130081176758,75.4540023803711,2.0829,False
2793,CXCR2,boltz,apo,77.74410552978516,89.80819969177246,74.26599884033203,2.1136,False
2794,CXCR2,boltz,apo,77.47981648445129,90.0943992614746,75.2969970703125,2.316,False
2795,CXCR2,boltz,apo,80.27354711956448,92.11180000305175,79.12200164794922,2.3235,False
2796,CXCR2,boltz,apo,79.219155576494,90.91105041503906,76.29000091552734,2.1408,False
2797,CXCR2,boltz,apo,78.63685557047526,90.77209968566896,76.95800018310547,2.1692,False
2798,CXCR2,boltz,apo,78.01404452323914,90.53369979858398,75.72799682617188,2.1117,False
2799,CXCR2,boltz,apo,76.82896679772271,88.16995048522949,71.26399993896484,2.1237,False
2800,CRHR1,boltz,cognate,84.09793501704573,90.62789475290398,74.39600372314453,0.815,True
2801,CRHR1,boltz,cognate,82.73032282633953,91.2635791176244,72.80400085449219,0.7658,True
2802,CRHR1,chai,cognate,82.01731761680935,88.91142523488811,68.65581824562766,0.5499,True
2803,CRHR1,chai,cognate,81.68364379824565,88.52738686127952,67.7915451743386,0.5708,True
2804,CXCR2,boltz,apo,79.40153064727784,91.38500061035155,79.0,2.2088,False
2805,CXCR2,boltz,apo,78.4817666583591,91.26469993591309,78.6760025024414,2.1473,False
2806,CXCR2,boltz,apo,78.69219165378146,90.54450035095216,74.4020004272461,2.358,False
2807,CXCR2,boltz,apo,78.40345555941263,90.44384994506837,76.90799713134766,2.1372,False
2808,CXCR2,boltz,apo,78.01773609585233,90.62944984436037,77.14299774169922,2.2281,False
2809,CXCR2,boltz,apo,78.78763611051771,89.87454986572266,76.73500061035156,2.2128,False
2810,CXCR2,boltz,apo,78.15599453184339,90.60020027160644,76.47699737548828,2.1648,False
2811,CXCR2,boltz,apo,77.56678048769633,90.02044868469238,75.64399719238281,2.2553,False
2812,CXCR2,boltz,apo,77.00743624899123,88.83974990844726,74.81999969482422,2.1287,False
2813,CXCR2,boltz,apo,76.56165548960368,87.59420013427734,72.07499694824219,2.0961,False
2814,CXCR2,chai,apo,74.6915522586726,83.55766860005488,63.896999782986114,2.1139,False
2815,CXCR2,chai,apo,74.26566933520238,83.23662794104902,63.91377766927083,2.069,False
2816,CXCR2,chai,apo,74.60154841658166,83.49122626771143,63.85033416748047,2.3195,False
2817,CXCR2,chai,apo,74.44394745392182,83.48126463222641,63.635333167182075,2.0006,False
2818,CXCR2,chai,apo,74.70479352153683,83.61030664353143,63.99599965413412,2.0849,False
2819,CXCR2,chai,apo,74.15401490581749,83.39090663534223,63.979443868001304,2.0322,False
2820,CRHR1,chai,cognate,82.29219772222606,88.97244559796695,70.58000044389205,0.5038,True
2821,CRHR1,chai,cognate,81.93918464909595,88.6558027408548,67.81754684448242,0.4886,True
2822,CRHR1,chai,cognate,81.88084787412363,88.66643246702628,68.34481915560636,0.6571,True
2823,CRHR1,chai,cognate,81.71473589924031,88.54542766994611,68.02681801535867,0.6116,True
2824,CXCR2,chai,apo,74.58305463457482,83.56903270538406,63.86244413587782,1.9898,False
2825,CXCR2,chai,apo,74.59648102107312,83.54718961366156,64.04766633775499,1.9966,False
2826,CXCR2,chai,apo,74.44195700869052,83.5627084143062,63.991666581895615,2.2168,False
2827,CXCR2,chai,apo,74.7541470318531,84.14615217493727,65.10300064086914,1.8872,False
2828,CXCR2,chai,apo,74.75588598872466,83.56640820874796,64.28200022379558,2.0995,False
2829,CXCR2,chai,apo,74.67032121404597,83.5638548218533,63.78200022379557,2.1488,False
2830,CXCR2,chai,apo,74.33435113427863,83.53360570172728,64.2085558573405,2.0634,False
2831,CXCR2,chai,apo,74.64449616830281,83.5590872228851,64.03266694810655,2.0654,False
2832,CXCR2,chai,apo,74.03462360803431,83.18680539109145,64.27933332655165,2.0303,False
2833,CXCR2,chai,apo,74.84226707576252,83.78894711099488,64.31777742173936,2.1086,False
2834,CXCR2,chai,apo,74.57418060751093,83.63638158756933,63.98844528198242,1.9843,False
2835,CXCR2,chai,apo,74.87494884209543,83.87551587521772,64.40599950154622,2.0638,False
2836,CXCR2,chai,apo,74.64159400272315,83.54550800136329,64.19211027357314,2.0991,False
2837,CXCR2,chai,apo,74.61192535535865,83.53659922436032,64.0022218492296,1.9837,False
2838,CXCR2,chai,apo,74.45180262599348,83.42803851701481,63.93599955240885,2.025,False
2839,CXCR2,chai,apo,74.48164338753375,83.47633782174852,63.928222232394745,1.9981,False
2840,CXCR2,chai,apo,74.34259264669893,83.47483192653024,63.99833255343967,1.9721,False
2841,CXCR2,chai,apo,74.93632224672706,84.1629572672383,64.40822135077582,2.127,False
2842,CXCR2,chai,apo,74.85683067667956,83.87877514313482,63.94477674696181,1.9117,False
2843,CXCR2,protenix,apo,73.8180884478137,81.78902455483336,56.636666191948784,2.0221,False
2844,CXCR2,protenix,apo,73.72531024340962,81.74809958486156,56.466666327582466,2.041,False
2845,CXCR2,protenix,apo,73.73378788045876,81.77607682205382,56.53555552164713,2.105,False
2846,CXCR2,protenix,apo,73.63935308173201,81.82780416250573,56.15666622585721,2.1436,False
2847,CXCR2,protenix,apo,73.68726819913013,81.6217131462345,56.13333384195963,2.1473,False
2848,CXCR2,protenix,apo,73.64953643556319,81.52523424519433,53.78222190009223,2.1282,False
2849,CXCR2,protenix,apo,73.63444633202197,81.61491481384675,56.158888498942055,2.0848,False
2850,CXCR2,protenix,apo,73.47079230040451,81.79772572330926,55.77444500393338,1.9532,False
2851,CXCR2,protenix,apo,73.52595969312061,81.72442643829584,53.79000006781684,2.2957,False
2852,CXCR2,protenix,apo,73.65097797596896,81.81798497867446,55.95444446139865,2.0878,False
2853,CXCR2,protenix,apo,73.89639513785743,81.8553255918979,54.16888851589627,2.1237,False
2854,CXCR2,protenix,apo,73.73156082199881,81.65608225282998,56.33333248562283,2.0489,False
2855,CXCR2,protenix,apo,73.83806332780972,81.75250103934675,56.883333418104385,2.1666,False
2856,CRHR1,chai,cognate,81.99847697628198,88.6890392803952,68.15390881625089,0.5743,True
2857,CRHR1,chai,cognate,82.11794561827041,88.80395121966606,68.78690927678889,0.6734,True
2858,CRHR1,chai,cognate,82.36599837878477,88.86459335000639,68.845909465443,0.6191,True
2859,CRHR1,chai,cognate,82.31868400800182,88.84976387706209,68.46554600108753,0.6644,True
2860,CXCR2,protenix,apo,72.80597959841944,81.684717727657,53.96111043294271,2.1265,False
2861,CXCR2,protenix,apo,73.65153100178871,81.672291432005,53.84333292643229,2.1151,False
2862,CXCR2,protenix,apo,72.39697074492103,81.60874454337969,56.12666659884982,2.1669,False
2863,CXCR2,protenix,apo,73.48800007063781,81.68379149560806,56.51555506388346,2.1006,False
2864,CXCR2,protenix,apo,73.59510005574664,81.64682141458144,56.48666678534614,2.1884,False
2865,CXCR2,protenix,apo,73.71375945151416,81.62875564408682,56.47111087375217,2.1437,False
2866,CXCR2,protenix,apo,73.46811891237168,81.63747190225692,53.960000356038414,2.1639,False
2867,CXCR2,protenix,apo,72.69016260111142,81.67648261135619,55.783333248562286,2.027,False
2868,CXCR2,boltz,apo,78.71653596030342,90.83675003051758,75.62899780273438,2.0994,False
2869,CXCR2,boltz,apo,78.6871668073866,91.28215065002442,78.052001953125,2.2955,False
2870,CXCR2,protenix,apo,73.6062240699344,81.76807256049065,56.5011109246148,2.117,False
2871,CXCR2,protenix,apo,73.5073372190171,81.72918914310516,56.27000003390842,2.0886,False
2872,CRHR1,chai,cognate,82.14078685742375,88.78273909925066,68.41354474154386,0.56,True
2873,CRHR1,chai,cognate,81.82590721815049,88.67737756663796,66.98918255892667,0.5832,True
2874,CRHR1,chai,cognate,81.9237129257008,88.58488756520082,68.21336364746094,0.7236,True
2875,CRHR1,chai,cognate,82.0005121657365,88.79225954704896,68.55881777676669,0.5497,True
2876,CXCR2,protenix,apo,73.62381664757203,81.7223184636833,55.74555545383029,2.2481,False
2877,CXCR2,protenix,apo,73.51558734751596,81.60576748354609,53.934444427490234,2.1366,False
2878,CRHR1,protenix,cognate,74.64233820492744,84.19730228490127,61.74571446010045,0.952,True
2879,CRHR1,protenix,cognate,74.69407173043132,84.14380035535832,61.24000004359654,1.0762,True
2880,CRHR1,chai,cognate,81.88254924502834,88.708972818701,67.84272766113281,0.7207,True
2881,CRHR1,chai,cognate,82.25455581562358,88.7586917927608,68.98236326737837,0.7429,True
2882,CRHR1,chai,cognate,82.15324788520522,88.81401951437051,69.01699967817827,0.6091,True
2883,CXCR2,boltz,apo,78.27644447220696,90.61350059509276,76.1240005493164,2.0773,False
2884,CRHR1,chai,cognate,81.77034734265835,88.5233632744857,67.58063611117277,0.6512,True
2885,CRHR1,chai,cognate,82.08721249490503,88.65924829515046,67.9829996282404,0.5417,True
2886,CRHR1,chai,cognate,82.60835148987157,89.0114740147174,70.4017281965776,0.5696,True
2887,CRHR1,chai,cognate,82.10664656899475,88.72718352032946,68.1660007130016,0.46,True
2888,CRHR1,chai,cognate,82.32164492706963,88.75251829934354,68.61454530195756,0.7179,True
2889,CRHR1,chai,cognate,82.28746644130273,88.7519301075594,68.01909082586116,0.6037,True
2890,CRHR1,chai,cognate,81.86930825773558,88.68065351573266,67.86354550448331,0.5763,True
2891,CRHR1,chai,cognate,81.88429667925728,88.57317531194866,67.58572769165039,0.5269,True
2892,CRHR1,protenix,cognate,74.334289329262,83.95746185508143,61.31000028337751,1.0488,True
2893,CRHR1,protenix,cognate,74.3775126291998,83.97520811968623,61.222857339041575,0.9074,True
2894,CRHR1,protenix,cognate,74.26904082336131,84.0651087617443,60.91285705566406,0.983,True
2895,CRHR1,protenix,cognate,74.24781887143794,84.19359983671787,62.009091810746625,0.9921,True
2896,CRHR1,protenix,cognate,74.2570765012418,84.16003922007391,61.46142905099051,1.0328,True
2897,CRHR1,protenix,cognate,74.41175402185442,84.03084358658019,61.687142508370535,0.9211,True
2898,CRHR1,protenix,cognate,74.41807220214676,84.02382347702012,61.715714590890066,1.0614,True
2899,CRHR1,protenix,cognate,74.79253752112146,83.97431640642382,60.52571487426758,0.864,True
2900,CXCR2,boltz,cognate,78.7640861193339,92.83794975280762,80.98600006103516,1.2942,False
2901,CXCR2,boltz,cognate,78.57346679899427,93.21445045471192,83.45800018310547,1.0549,False
2902,CRHR1,protenix,cognate,74.1639035528048,84.14667041755678,61.58818158236417,0.8341,True
2903,CRHR1,protenix,cognate,74.28051832921228,84.10381664140827,61.169999258858816,0.9037,True
2904,CRHR1,protenix,cognate,74.6256291608088,84.53406685193018,61.39285659790039,1.04,True
2905,CRHR1,protenix,cognate,74.69487231074467,84.59933690731444,61.79571369716099,0.8542,True
2906,CRHR1,protenix,cognate,74.50412095746356,84.56497831501775,61.68142809186663,0.9814,True
2907,CRHR1,protenix,cognate,74.75522996396688,84.65727655603862,62.12285723005022,0.9785,True
2908,CRHR1,protenix,cognate,74.826735030515,84.6722700926893,62.17142922537668,0.9388,True
2909,CRHR1,protenix,cognate,74.6355642181077,84.64373495597778,62.29999923706055,1.0275,True
2910,CRHR1,protenix,cognate,74.73269177833012,84.60390376862155,61.540000915527344,0.9216,True
2911,CRHR1,protenix,cognate,74.79703862523192,84.5910686035023,61.56714194161551,0.9587,True
2912,CRHR1,protenix,cognate,74.7624503310945,84.64662501958833,62.23857116699219,0.9258,True
2913,CRHR1,protenix,cognate,74.71119592635256,84.62319617905541,62.04285703386579,0.9615,True
2914,CRHR1,protenix,cognate,74.58949582855108,84.14774698506024,61.77142933436802,0.9872,True
2915,CRHR1,protenix,cognate,74.6486538429642,84.1320690005101,61.30142865862165,0.9156,True
